FBC:FB:SpecCode:1047	Sardinella maderensis	1	164
FBC:FB:SpecCode:1048	Diapterus rhombeus	10	164
FBC:FB:SpecCode:10492	Melanotaenia exquisita	1	164
FBC:FB:SpecCode:10493	Melanotaenia gracilis	1	164
FBC:FB:SpecCode:1049	Eucinostomus argenteus	11	164
FBC:FB:SpecCode:104	Grammatorcynus bilineatus	3	164
FBC:FB:SpecCode:1050	Eucinostomus gula	6	164
FBC:FB:SpecCode:1052	Eucinostomus melanopterus	1	164
FBC:FB:SpecCode:1053	Eugerres plumieri	2	164
FBC:FB:SpecCode:1054	Gerres cinereus	6	164
FBC:FB:SpecCode:10550	Ambassis agassizii	2	164
FBC:FB:SpecCode:10566	Macquaria australasica	9	164
FBC:FB:SpecCode:10567	Nannatherina balstoni	7	164
FBC:FB:SpecCode:1056	Rypticus saponaceus	4	164
FBC:FB:SpecCode:1057	Hemiramphus balao	2	164
FBC:FB:SpecCode:10596	Percilia irwini	1	164
FBC:FB:SpecCode:1059	Hemiramphus brasiliensis	5	164
FBC:FB:SpecCode:10603	Leiopotherapon aheneus	2	164
FBC:FB:SpecCode:10618	Aphyocharax anisitsi	1	164
FBC:FB:SpecCode:1061	Holocentrus adscensionis	4	164
FBC:FB:SpecCode:10622	Chalceus macrolepidotus	1	164
FBC:FB:SpecCode:10623	Scortum hillii	1	164
FBC:FB:SpecCode:10624	Scortum parviceps	2	164
FBC:FB:SpecCode:10625	Syncomistes kimberleyensis	1	164
FBC:FB:SpecCode:1062	Holocentrus rufus	3	164
FBC:FB:SpecCode:1063	Myripristis jacobus	4	164
FBC:FB:SpecCode:10645	Hemigrammus ocellifer	1	164
FBC:FB:SpecCode:1064	Kyphosus incisor	1	164
FBC:FB:SpecCode:1066	Bodianus pulchellus	3	164
FBC:FB:SpecCode:10676	Cyttus traversi	5	164
FBC:FB:SpecCode:1067	Bodianus rufus	4	164
FBC:FB:SpecCode:10684	Clinus spatulatus	1	164
FBC:FB:SpecCode:1068	Halichoeres radiatus	3	164
FBC:FB:SpecCode:10692	Congiopodus torvus	5	164
FBC:FB:SpecCode:10694	Paraliparis copei copei	2	164
FBC:FB:SpecCode:106	Gymnosarda unicolor	3	164
FBC:FB:SpecCode:10713	Milyeringa veritas	1	164
FBC:FB:SpecCode:10714	Mogurnda adspersa	5	164
FBC:FB:SpecCode:1071	Lachnolaimus maximus	3	164
FBC:FB:SpecCode:1072	Lampris guttatus	7	164
FBC:FB:SpecCode:1073	Atractosteus spatula	3	164
FBC:FB:SpecCode:10744	Onuxodon margaritiferae	1	164
FBC:FB:SpecCode:1077	Lobotes surinamensis	4	164
FBC:FB:SpecCode:10783	Platycephalus endrachtensis	1	164
FBC:FB:SpecCode:1078	Lophius gastrophysus	5	164
FBC:FB:SpecCode:10794	Glaucosoma magnificum	1	164
FBC:FB:SpecCode:10796	Puntius chola	4	164
FBC:FB:SpecCode:10798	Macrorhamphosodes uradoi	4	164
FBC:FB:SpecCode:1079	Megalops atlanticus	5	164
FBC:FB:SpecCode:107	Katsuwonus pelamis	5	164
FBC:FB:SpecCode:10818	Polypterus congicus	4	164
FBC:FB:SpecCode:1081	Aluterus schoepfii	7	164
FBC:FB:SpecCode:10824	Danio albolineatus	2	164
FBC:FB:SpecCode:1082	Cantherhines pullus	6	164
FBC:FB:SpecCode:10848	Choerodon cephalotes	1	164
FBC:FB:SpecCode:1084	Scomberesox saurus	3	164
FBC:FB:SpecCode:1085	Agonostomus monticola	15	164
FBC:FB:SpecCode:10861	Gnathonemus longibarbis	1	164
FBC:FB:SpecCode:1086	Mugil curema	3	164
FBC:FB:SpecCode:108	Orcynopsis unicolor	3	164
FBC:FB:SpecCode:10915	Gymnotus carapo	7	164
FBC:FB:SpecCode:10919	Marcusenius victoriae	3	164
FBC:FB:SpecCode:1092	Mulloidichthys martinicus	4	164
FBC:FB:SpecCode:1094	Pseudupeneus maculatus	6	164
FBC:FB:SpecCode:10959	Mormyrus caschive	1	164
FBC:FB:SpecCode:10978	Centropomus robalito	5	164
FBC:FB:SpecCode:10994	Parupeneus forsskali	1	164
FBC:FB:SpecCode:1099	Gymnothorax ocellatus	1	164
FBC:FB:SpecCode:11028	Pollimyrus nigricans	1	164
FBC:FB:SpecCode:11050	Galaxias zebratus	1	164
FBC:FB:SpecCode:1105	Ophichthus ophis	1	164
FBC:FB:SpecCode:11062	Kneria wittei	1	164
FBC:FB:SpecCode:11066	Parakneria fortuita	1	164
FBC:FB:SpecCode:11079	Brycinus affinis	1	164
FBC:FB:SpecCode:1107	Lactophrys trigonus	3	164
FBC:FB:SpecCode:1109	Rhinesomus triqueter	5	164
FBC:FB:SpecCode:1110	Polydactylus octonemus	1	164
FBC:FB:SpecCode:1112	Polydactylus virginicus	2	164
FBC:FB:SpecCode:11140	Mesonauta festivus	2	164
FBC:FB:SpecCode:11165	Rhabdalestes maunensis	1	164
FBC:FB:SpecCode:11179	Distichodus nefasch	2	164
FBC:FB:SpecCode:1117	Pomacanthus arcuatus	4	164
FBC:FB:SpecCode:11185	Symphysodon aequifasciatus	3	164
FBC:FB:SpecCode:1118	Pomacanthus paru	3	164
FBC:FB:SpecCode:11197	Distichodus mossambicus	1	164
FBC:FB:SpecCode:1119	Abudefduf saxatilis	23	164
FBC:FB:SpecCode:111	Rastrelliger kanagurta	3	164
FBC:FB:SpecCode:1120	Abudefduf taurus	12	164
FBC:FB:SpecCode:1121	Chromis multilineata	5	164
FBC:FB:SpecCode:1122	Microspathodon chrysurus	2	164
FBC:FB:SpecCode:11235	Sphaerichthys osphromenoides	4	164
FBC:FB:SpecCode:1123	Anisotremus surinamensis	6	164
FBC:FB:SpecCode:1124	Anisotremus virginicus	2	164
FBC:FB:SpecCode:1126	Haemulon album	2	164
FBC:FB:SpecCode:1128	Haemulon aurolineatum	3	164
FBC:FB:SpecCode:112	Sarda australis	3	164
FBC:FB:SpecCode:11307	Melanotaenia nigrans	1	164
FBC:FB:SpecCode:1131	Haemulon carbonarium	5	164
FBC:FB:SpecCode:11322	Barbus callensis	1	164
FBC:FB:SpecCode:1133	Anchoa hepsetus	18	164
FBC:FB:SpecCode:1134	Haemulon chrysargyreum	2	164
FBC:FB:SpecCode:1135	Haemulon flavolineatum	3	164
FBC:FB:SpecCode:1138	Haemulon melanurum	14	164
FBC:FB:SpecCode:1139	Haemulon parra	4	164
FBC:FB:SpecCode:113	Sarda chiliensis	5	164
FBC:FB:SpecCode:11403	Labeobarbus marequensis	2	164
FBC:FB:SpecCode:1140	Haemulon plumierii	1	164
FBC:FB:SpecCode:1141	Haemulon sciurus	1	164
FBC:FB:SpecCode:1145	Orthopristis ruber	1	164
FBC:FB:SpecCode:1149	Priacanthus arenatus	4	164
FBC:FB:SpecCode:114	Sarda orientalis	3	164
FBC:FB:SpecCode:1150	Heteropriacanthus cruentatus	5	164
FBC:FB:SpecCode:1152	Scarus coelestinus	8	164
FBC:FB:SpecCode:11542	Labeo forskalii	1	164
FBC:FB:SpecCode:1154	Scarus iseri	2	164
FBC:FB:SpecCode:1157	Scarus vetula	1	164
FBC:FB:SpecCode:1158	Sparisoma aurofrenatum	3	164
FBC:FB:SpecCode:115	Sarda sarda	4	164
FBC:FB:SpecCode:11600	Scopelosaurus harryi	3	164
FBC:FB:SpecCode:1161	Sparisoma viride	1	164
FBC:FB:SpecCode:1164	Sparus aurata	14	164
FBC:FB:SpecCode:11657	Bothrocara brunneum	5	164
FBC:FB:SpecCode:1165	Bairdiella chrysoura	5	164
FBC:FB:SpecCode:11683	Thamnaconus hypargyreus	2	164
FBC:FB:SpecCode:11686	Valenciennellus tripunctulatus	2	164
FBC:FB:SpecCode:11696	Astronesthes gemmifer	1	164
FBC:FB:SpecCode:116	Scomber australasicus	3	164
FBC:FB:SpecCode:11701	Congresox talabon	1	164
FBC:FB:SpecCode:11705	Borostomias mononema	1	164
FBC:FB:SpecCode:1170	Cynoscion arenarius	4	164
FBC:FB:SpecCode:11712	Chauliodus danae	3	164
FBC:FB:SpecCode:11717	Stomias brevibarbatus	1	164
FBC:FB:SpecCode:11732	Psychrolutes phrictus	1	164
FBC:FB:SpecCode:11738	Eustomias bigelowi	3	164
FBC:FB:SpecCode:11739	Plicofollis argyropleuron	1	164
FBC:FB:SpecCode:11740	Netuma bilineata	1	164
FBC:FB:SpecCode:11747	Eustomias furcifer	1	164
FBC:FB:SpecCode:11754	Eustomias melanostigma	3	164
FBC:FB:SpecCode:1175	Cynoscion nothus	4	164
FBC:FB:SpecCode:11769	Leptostomias gladiator	3	164
FBC:FB:SpecCode:11790	Photonectes margarita	1	164
FBC:FB:SpecCode:11794	Eleotris acanthopoma	6	164
FBC:FB:SpecCode:11799	Awaous grammepomus	1	164
FBC:FB:SpecCode:1179	Isopisthus parvipinnis	2	164
FBC:FB:SpecCode:117	Scomber japonicus	9	164
FBC:FB:SpecCode:11806	Aristostomias polydactylus	3	164
FBC:FB:SpecCode:1180	Larimus breviceps	4	164
FBC:FB:SpecCode:11815	Kneria auriculata	2	164
FBC:FB:SpecCode:11818	Redigobius bikolanus	1	164
FBC:FB:SpecCode:11819	Mesobola brevianalis	1	164
FBC:FB:SpecCode:1182	Larimus fasciatus	4	164
FBC:FB:SpecCode:11833	Bathylagus euryops	2	164
FBC:FB:SpecCode:11841	Bathysaurus ferox	3	164
FBC:FB:SpecCode:11851	Chromis albomaculata	2	164
FBC:FB:SpecCode:1185	Odontoscion dentex	1	164
FBC:FB:SpecCode:11861	Chromis dimidiata	1	164
FBC:FB:SpecCode:11878	Anguilla dieffenbachii	9	164
FBC:FB:SpecCode:11879	Centrobranchus nigroocellatus	1	164
FBC:FB:SpecCode:11894	Prochilodus nigricans	1	164
FBC:FB:SpecCode:118	Scomber scombrus	29	164
FBC:FB:SpecCode:11903	Gasteropelecus maculatus	1	164
FBC:FB:SpecCode:11904	Profundulus hildebrandi	1	164
FBC:FB:SpecCode:1191	Sciaenops ocellatus	11	164
FBC:FB:SpecCode:1193	Stellifer lanceolatus	2	164
FBC:FB:SpecCode:11940	Metynnis maculatus	4	164
FBC:FB:SpecCode:11952	Xenotaenia resolanae	1	164
FBC:FB:SpecCode:1195	Stephanolepis setifer	2	164
FBC:FB:SpecCode:1196	Stellifer rastrifer	1	164
FBC:FB:SpecCode:11970	Serrasalmus rhombeus	6	164
FBC:FB:SpecCode:11973	Serrasalmus spilopleura	2	164
FBC:FB:SpecCode:11978	Bagrichthys macropterus	1	164
FBC:FB:SpecCode:11979	Argyrosomus japonicus	7	164
FBC:FB:SpecCode:11987	Pseudomystus siamensis	2	164
FBC:FB:SpecCode:1198	Stromateus fiatola	1	164
FBC:FB:SpecCode:11994	Nemadactylus douglasii	9	164
FBC:FB:SpecCode:11997	Cheilodactylus spectabilis	1	164
FBC:FB:SpecCode:11998	Cheilodactylus zebra	5	164
FBC:FB:SpecCode:119	Scomberomorus brasiliensis	3	164
FBC:FB:SpecCode:12006	Bagarius bagarius	1	164
FBC:FB:SpecCode:12011	Pseudaphritis urvillii	6	164
FBC:FB:SpecCode:12013	Chaca bankanensis	3	164
FBC:FB:SpecCode:12019	Neogobius melanostomus	5	164
FBC:FB:SpecCode:1201	Scorpaena plumieri	1	164
FBC:FB:SpecCode:12023	Zebrasoma xanthurum	1	164
FBC:FB:SpecCode:12032	Belontia hasselti	1	164
FBC:FB:SpecCode:12035	Betta bellica	1	164
FBC:FB:SpecCode:1203	Diplectrum formosum	7	164
FBC:FB:SpecCode:1204	Epinephelus drummondhayi	4	164
FBC:FB:SpecCode:12059	Plagioscion auratus	1	164
FBC:FB:SpecCode:1205	Hyporthodus flavolimbatus	6	164
FBC:FB:SpecCode:12068	Elopichthys bambusa	3	164
FBC:FB:SpecCode:1206	Hyporthodus mystacinus	1	164
FBC:FB:SpecCode:1207	Hyporthodus nigritus	1	164
FBC:FB:SpecCode:1208	Hyporthodus niveatus	1	164
FBC:FB:SpecCode:12090	Neoarius leptaspis	1	164
FBC:FB:SpecCode:12092	Cnidoglanis macrocephalus	5	164
FBC:FB:SpecCode:12094	Neosilurus ater	1	164
FBC:FB:SpecCode:12097	Paraplotosus albilabris	1	164
FBC:FB:SpecCode:1209	Mycteroperca bonaci	3	164
FBC:FB:SpecCode:120	Scomberomorus cavalla	7	164
FBC:FB:SpecCode:12101	Tandanus tandanus	3	164
FBC:FB:SpecCode:12108	Oxydoras niger	1	164
FBC:FB:SpecCode:12109	Pterodoras granulosus	3	164
FBC:FB:SpecCode:12114	Brachyplatystoma juruense	3	164
FBC:FB:SpecCode:12116	Brachyplatystoma platynemum	3	164
FBC:FB:SpecCode:1211	Mycteroperca interstitialis	3	164
FBC:FB:SpecCode:12125	Neolissochilus hexagonolepis	1	164
FBC:FB:SpecCode:12127	Macquaria colonorum	1	164
FBC:FB:SpecCode:12129	Percichthys trucha	8	164
FBC:FB:SpecCode:1212	Mycteroperca microlepis	8	164
FBC:FB:SpecCode:1213	Mycteroperca phenax	2	164
FBC:FB:SpecCode:12142	Chirodactylus grandis	2	164
FBC:FB:SpecCode:12144	Sorubim lima	13	164
FBC:FB:SpecCode:1215	Mycteroperca tigris	3	164
FBC:FB:SpecCode:1216	Mycteroperca venenosa	5	164
FBC:FB:SpecCode:1217	Paranthias furcifer	3	164
FBC:FB:SpecCode:1219	Archosargus rhomboidalis	10	164
FBC:FB:SpecCode:121	Scomberomorus commerson	5	164
FBC:FB:SpecCode:12207	Megalechis picta	2	164
FBC:FB:SpecCode:1220	Calamus arctifrons	2	164
FBC:FB:SpecCode:1221	Calamus bajonado	2	164
FBC:FB:SpecCode:1222	Calamus calamus	3	164
FBC:FB:SpecCode:12238	Salangichthys microdon	4	164
FBC:FB:SpecCode:12239	Salanx chinensis	6	164
FBC:FB:SpecCode:12243	Retropinna retropinna	5	164
FBC:FB:SpecCode:12249	Galaxias paucispondylus	1	164
FBC:FB:SpecCode:1225	Calamus leucosteus	1	164
FBC:FB:SpecCode:12260	Acaronia nassa	3	164
FBC:FB:SpecCode:12287	Chaetodon larvatus	1	164
FBC:FB:SpecCode:1228	Calamus pennatula	2	164
FBC:FB:SpecCode:12308	Cichlasoma festae	1	164
FBC:FB:SpecCode:12310	Johnrandallia nigrirostris	1	164
FBC:FB:SpecCode:12318	Nandopsis haitiensis	1	164
FBC:FB:SpecCode:1231	Diplodus holbrookii	3	164
FBC:FB:SpecCode:12330	Leporinus friderici	1	164
FBC:FB:SpecCode:12335	Characidium fasciatum	1	164
FBC:FB:SpecCode:12343	Bryconops affinis	1	164
FBC:FB:SpecCode:12346	Charax gibbosus	4	164
FBC:FB:SpecCode:1234	Stenotomus caprinus	10	164
FBC:FB:SpecCode:12354	Paristiopterus labiosus	5	164
FBC:FB:SpecCode:12355	Pentaceropsis recurvirostris	2	164
FBC:FB:SpecCode:1235	Sphyraena barracuda	5	164
FBC:FB:SpecCode:1239	Lagocephalus laevigatus	1	164
FBC:FB:SpecCode:12406	Boulengerella lucius	1	164
FBC:FB:SpecCode:1241	Sphoeroides spengleri	1	164
FBC:FB:SpecCode:1242	Sphoeroides testudineus	1	164
FBC:FB:SpecCode:1243	Prionotus carolinus	5	164
FBC:FB:SpecCode:12445	Ginsburgellus novemlineatus	1	164
FBC:FB:SpecCode:12455	Microspathodon dorsalis	3	164
FBC:FB:SpecCode:12465	Parma alboscapularis	2	164
FBC:FB:SpecCode:12466	Nexilosus latifrons	2	164
FBC:FB:SpecCode:1246	Macrodontogobius wilburi	1	164
FBC:FB:SpecCode:1247	Dasyatis americana	8	164
FBC:FB:SpecCode:1250	Aetobatus narinari	8	164
FBC:FB:SpecCode:12510	Stegastes arcifrons	1	164
FBC:FB:SpecCode:1251	Myliobatis freminvillei	3	164
FBC:FB:SpecCode:12532	Chaetodon nippon	1	164
FBC:FB:SpecCode:1253	Leucoraja garmani	4	164
FBC:FB:SpecCode:12541	Pseudobathylagus milleri	1	164
FBC:FB:SpecCode:12569	Psettina iijimae	1	164
FBC:FB:SpecCode:12586	Himantura granulata	6	164
FBC:FB:SpecCode:1258	Acanthurus lineatus	4	164
FBC:FB:SpecCode:12604	Parupeneus porphyreus	1	164
FBC:FB:SpecCode:1260	Acanthurus triostegus	3	164
FBC:FB:SpecCode:12617	Hippopotamyrus grahami	1	164
FBC:FB:SpecCode:1261	Acanthurus xanthopterus	2	164
FBC:FB:SpecCode:12627	Taeniamia leai	2	164
FBC:FB:SpecCode:1263	Naso hexacanthus	1	164
FBC:FB:SpecCode:1264	Naso lituratus	1	164
FBC:FB:SpecCode:1265	Naso unicornis	1	164
FBC:FB:SpecCode:1266	Zebrasoma velifer	1	164
FBC:FB:SpecCode:126	Scomberomorus maculatus	6	164
FBC:FB:SpecCode:12706	Girella cyanea	3	164
FBC:FB:SpecCode:12723	Kyphosus sydneyanus	2	164
FBC:FB:SpecCode:12725	Hyporhamphus australis	1	164
FBC:FB:SpecCode:12729	Coris bulbifrons	1	164
FBC:FB:SpecCode:12752	Trimma taylori	1	164
FBC:FB:SpecCode:12759	Hypoplectrus puella	3	164
FBC:FB:SpecCode:1275	Anguilla marmorata	6	164
FBC:FB:SpecCode:12765	Hypoplectrus chlorurus	1	164
FBC:FB:SpecCode:12772	Ptereleotris helenae	7	164
FBC:FB:SpecCode:12784	Vanderhorstia ornatissima	2	164
FBC:FB:SpecCode:1278	Trachurus mediterraneus	5	164
FBC:FB:SpecCode:12793	Coris sandeyeri	5	164
FBC:FB:SpecCode:12803	Periophthalmus barbarus	1	164
FBC:FB:SpecCode:12819	Myliobatis tenuicaudatus	2	164
FBC:FB:SpecCode:1281	Hexanematichthys sagor	1	164
FBC:FB:SpecCode:12823	Myxus elongatus	1	164
FBC:FB:SpecCode:12836	Haletta semifasciata	4	164
FBC:FB:SpecCode:12840	Odax pullus	1	164
FBC:FB:SpecCode:12859	Semicossyphus darwini	7	164
FBC:FB:SpecCode:1285	Arius arius	3	164
FBC:FB:SpecCode:12865	Acanthoclinus fuscus	4	164
FBC:FB:SpecCode:12868	Astyanax scabripinnis	3	164
FBC:FB:SpecCode:1288	Trichiurus lepturus	5	164
FBC:FB:SpecCode:12891	Diademichthys lineatus	3	164
FBC:FB:SpecCode:12893	Plectrypops lima	2	164
FBC:FB:SpecCode:12895	Hyporhamphus dussumieri	1	164
