     11 Macrobrachium formosense	Malacostraca
     11 Macoma moesta	Bivalvia
     11 Macoma	Bivalvia
     11 Lophopanopeus bellus	Malacostraca
     11 Loliolus beka	Cephalopoda
     11 Lobopilumnus agassizii	Malacostraca
     11 Litopenaeus setiferus	Malacostraca
     11 Limnoria tripunctata	Malacostraca
     11 Limacina retroversa	Gastropoda
     11 Leptomysis mediterranea	Malacostraca
     11 Leodia sexiesperforata	Echinoidea
     11 Jasus lalandii	Malacostraca
     11 Jasus frontalis	Malacostraca
     11 Jasus edwardsii	Malacostraca
     11 Japetella diaphana	Cephalopoda
     11 Janthina janthina	Gastropoda
     11 Janicella spinicauda	Malacostraca
     11 Isognomon alatus	Bivalvia
     11 Irus irus	Bivalvia
     11 Inachus dorsettensis	Malacostraca
     11 Illex illecebrosus	Cephalopoda
     11 Illex coindetii	Cephalopoda
     11 Idotea metallica	Malacostraca
     11 Idotea granulosa	Malacostraca
     11 Hyas coarctatus	Malacostraca
     11 Hyaloteuthis pelagica	Cephalopoda
     11 Homola barbata	Malacostraca
     11 Hippolytidae	Malacostraca
     11 Hexapanopeus angustifrons	Malacostraca
     11 Hexagrammos decagrammus	Actinopterygii
     11 Heteroteuthis dispar	Cephalopoda
     11 Heterocarpus ensifer	Malacostraca
     11 Heliopora coerulea	Anthozoa
     11 Haliotis spadicea	Gastropoda
     11 Grandidierella japonica	Malacostraca
     11 Gonatus madokai	Cephalopoda
     11 Gonatus kamtschaticus	Cephalopoda
     11 Glyptidotea lichtensteini	Malacostraca
     11 Glycymeris glycymeris	Bivalvia
     11 Glycera convoluta	Polychaeta
     11 Gennadas valens	Malacostraca
     11 Gammarus setosus	Malacostraca
     11 Flabelligeridae	Polychaeta
     11 Exosphaeroma varicolor	Malacostraca
     11 Exhippolysmata oplophoroides	Malacostraca
     11 Euphausia mutica	Malacostraca
     11 Euphausia	Malacostraca
     11 Euphausia longirostris	Malacostraca
     11 Euphausia gibboides	Malacostraca
     11 Euphausia eximia	Malacostraca
     11 Euphausia brevis	Malacostraca
     11 Eumetopias jubatus	Mammalia
     11 Eualus biunguis	Malacostraca
     11 Epialtus bituberculatus	Malacostraca
     11 Enteroctopus megalocyathus	Cephalopoda
     11 Enteroctopus dofleini	Cephalopoda
     11 Enhydra lutris	Mammalia
     11 Encope michelini	Echinoidea
     11 Eledone moschata	Cephalopoda
     11 Edotia triloba	Malacostraca
     11 Ebalia tuberosa	Malacostraca
     11 Diplocirrus longisetosus	Polychaeta
     11 Diogenes pugilator	Malacostraca
     11 Cyrtodaria siliqua	Bivalvia
     11 Cyclocardia crassidens	Bivalvia
     11 Cronius ruber	Malacostraca
     11 Crangonidae	Malacostraca
     11 Cranchia scabra	Cephalopoda
     11 Corallina officinalis	Florideophyceae
     11 Clypeaster subdepressus	Echinoidea
     11 Cirolana borealis	Malacostraca
     11 Chorismus antarcticus	Malacostraca
     11 Chlorotocus crassicornis	Malacostraca
     11 Chiroteuthis calyx	Cephalopoda
     11 Chironomidae	Insecta
     11 Chelophyes appendiculata	Hydrozoa
     11 Cereus pedunculatus	Anthozoa
     11 Caprellidae	Malacostraca
     11 Caprella septentrionalis	Malacostraca
     11 Caprella	Malacostraca
     11 Caprella linearis	Malacostraca
     11 Cancer productus	Malacostraca
     11 Cancer irroratus	Malacostraca
     11 Cancer borealis	Malacostraca
     11 Calyptraea chinensis	Gastropoda
     11 Callinectes bocourti	Malacostraca
     11 Callinectes bellicosus	Malacostraca
     11 Calappa granulata	Malacostraca
     11 Brachycarpus biunguiculatus	Malacostraca
     11 Boreogadus saida	Actinopterygii
     11 Boccardia proboscidea	Polychaeta
     11 Bathypolypus sponsalis	Cephalopoda
     11 Bathypolypus arcticus	Cephalopoda
     11 Bathynectes longispina	Malacostraca
     11 Balaenoptera physalus	Mammalia
